# Word Corrections TSV Format
# Columns (tab-separated): VERSE_REF	INCORRECT	CORRECT	NOTES (optional)
# VERSE_REF: "BOOK chapter:verse" (e.g., "ΓΕΝΕΣΙΣ 14:22") or "ALL" for global corrections
# Lines starting with # are comments

# Typo Checker Fixes (check_missing_words_for_typos.py)
ALL	ἀπεκριθη	ἀπεκρίθη	2 matches
ΙΕΖΕΚΙΗΛ 3:6	γλωσσῃ	γλώσσῃ
ΙΕΖΕΚΙΗΛ 8:17	μικρα	μικρὰ
ΙΕΖΕΚΙΗΛ 10:4	ἐπλησε	ἔπλησε
ΙΕΖΕΚΙΗΛ 15:4	ἀναλωσιν	ἀνάλωσιν
ΙΕΖΕΚΙΗΛ 16:10	τριχαπτῳ	τριχάπτῳ
ΙΕΖΕΚΙΗΛ 17:5	ἐταξεν	ἔταξεν
ΙΕΖΕΚΙΗΛ 18:25	εἰπατε	εἴπατε
ΙΕΖΕΚΙΗΛ 23:11	ὑπὲρ ἐπί θεσιν αὐτῆς	ὑπὲρ αὐτὴν
ΙΕΖΕΚΙΗΛ 23:11	τῆς τῆς	τῆς
ΙΕΖΕΚΙΗΛ 24:6	ἐπεσεν	ἔπεσεν
ALL	εἲν	εἳν	7 matches
ΙΕΖΕΚΙΗΛ 45:24	πεμματι	πέμματι
ΙΕΖΕΚΙΗΛ 46:23	κυκλῳ	κύκλῳ
ΙΕΖΕΚΙΗΛ 48:18	μηκους	μήκους
ΔΑΝΙΗΛ 12:5	χειλους	χείλους
ΩΣΗΕ 2:25	αὐτος ἐρεὶ	αὐτὸς ἐρεῖ
ΑΜΩΣ 1:3	πριοσι	πρίοσι
ΑΜΩΣ 6:13	τῃ	τῇ
ΟΒΔΕΙΟΥ 1:8	σοφους	σοφοὺς
ΜΙΧΑΙΑΣ 7:1	τρυγητῳ	τρυγήτῳ
ΖΑΧΑΡΙΑΣ 11:12	τριακοντα	τριάκοντα
ΕΣΔΡΑΣ Α 1:42	βιβλῳ	βίβλῳ
ΕΣΔΡΑΣ Α 2:6	δὀσεσι	δόσεσι
ΕΣΔΡΑΣ Α 3:21	πλουσιας	πλουσίας
ΕΣΔΡΑΣ Α 4:23	Και	Καὶ
ΕΣΔΡΑΣ Α 4:55	ἡς	ἧς
ΕΣΔΡΑΣ Α 5:25	Χαρμι	Χαρμὶ
ΕΣΔΡΑΣ Α 5:59	ἐστολισμενοι	ἐστολισμένοι
ΕΣΔΡΑΣ Α 5:63	ἱερεων	ἱερέων
ΕΣΔΡΑΣ Α 5:63	τουτου	τούτου
ΕΣΔΡΑΣ Α 5:64	σαλπιγγων	σαλπίγγων
ΤΩΒΙΤ 4:7k	Εκχεον	Ἔκχεον
ΤΩΒΙΤ 6:10	θυγατηρ	θυγάτηρ
ΤΩΒΙΤ 14:10	τεκνον	τέκνον
ΙΟΥΔΙΘ 1:14	αὐτης	αὐτῆς
ΙΟΥΔΙΘ 4:5	ἐπισιτισμον	ἐπισιτισμὸν
ΙΟΥΔΙΘ 11:11	εκβολος	ἔκβολος
ΙΟΥΔΙΘ 12:4	ψυχη	ψυχῇ
ΙΟΥΔΙΘ 13:11	ἐχθρων	ἐχθρῶν
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 5:11	ῥοιζου	ῥοίζου
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 14:10	κολασθησεται	κολασθήσεται
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 16:9	ησαν	ἦσαν
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 16:19	δυναμιν	δύναμιν
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 18:9	ἐθυσιαζον	ἐθυσίαζον
ΣΟΦΙΑ ΣΕΙΡΑΧ 8:2	πολλους	πολλοὺς
ΣΟΦΙΑ ΣΕΙΡΑΧ 9:13	ἐξουσιαν	ἐξουσίαν
ΣΟΦΙΑ ΣΕΙΡΑΧ 11:7	ἐπιτιμα	ἐπιτίμα
ΣΟΦΙΑ ΣΕΙΡΑΧ 12:8	ἐκδικηθησεται	ἐκδικηθήσεται
ΣΟΦΙΑ ΣΕΙΡΑΧ 13:1	ἁπτομενος	ἁπτόμενος
ΣΟΦΙΑ ΣΕΙΡΑΧ 14:9	ἀναξηρανει	ἀναξηραίνει
ΣΟΦΙΑ ΣΕΙΡΑΧ 14:21	ὡ	ὁ	swete
ΣΟΦΙΑ ΣΕΙΡΑΧ 19:17	πρινη	πρινὴ
ΣΟΦΙΑ ΣΕΙΡΑΧ 25:4	βουλην	βουλήν
ΣΟΦΙΑ ΣΕΙΡΑΧ 29:1	πλησιον	πλησίον
ΣΟΦΙΑ ΣΕΙΡΑΧ 38:29	μεριμνῃ	μερίμνῃ
ΣΟΦΙΑ ΣΕΙΡΑΧ 45:5	ἐπιστημης	ἐπιστήμης
ΣΟΦΙΑ ΣΕΙΡΑΧ 47:7	συνετριψεν	συνέτριψεν
ΣΟΦΙΑ ΣΕΙΡΑΧ 51:25	ἀργυριου	ἀργυρίου
ΒΑΡΟΥΧ 1:20	αὐτη	αὕτη	rahlf
ΒΑΡΟΥΧ 3:8	ὀφλησιν	ὄφλησιν
ΒΑΡΟΥΧ 4:21	χειρος	χειρὸς
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:28	οὐτε	οὔτε
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:42	ἐχουσιν	ἔχουσιν
ΣΩΣΑΝΝΑ 1:17	τας	τὰς
ΣΩΣΑΝΝΑ 1:25	δραμων	δραμὼν
ΣΩΣΑΝΝΑ 1:26	παραδεισῳ	παραδείσῳ
ΜΑΚΚΑΒΑΙΩΝ Α 1:52	ἐποιησαν	ἐποίησαν
ΜΑΚΚΑΒΑΙΩΝ Α 2:3	Θασσι	Θασσὶ
ΜΑΚΚΑΒΑΙΩΝ Α 2:17	εἰπον	εἶπον
ΜΑΚΚΑΒΑΙΩΝ Α 8:3	Ἱσπανιας	Ἱσπανίας	brenton spelling, swete accent
ΜΑΚΚΑΒΑΙΩΝ Α 9:54	μηνι	μηνὶ
ΜΑΚΚΑΒΑΙΩΝ Α 10:58	Ἀλεξανδρος	Ἀλέξανδρος
ΜΑΚΚΑΒΑΙΩΝ Α 11:17	ἀφειλε	ἀφεῖλε
ΜΑΚΚΑΒΑΙΩΝ Α 11:73	της	τῆς
ΜΑΚΚΑΒΑΙΩΝ Α 12:40	ἀπολυσαι	ἀπολῦσαι
ΜΑΚΚΑΒΑΙΩΝ Α 14:2	Μηδειας	Μηδείας
ΜΑΚΚΑΒΑΙΩΝ Α 14:24	χιλιων	χιλίων
ΜΑΚΚΑΒΑΙΩΝ Α 15:13	Ἀντιοχος	Ἀντίοχος
ΜΑΚΚΑΒΑΙΩΝ Α 15:41	συνεταξεν	συνέταξεν
ΜΑΚΚΑΒΑΙΩΝ Α 16:1	Σιμωνι	Σίμωνι
ΜΑΚΚΑΒΑΙΩΝ Α 16:14	ἐτους	ἔτους
ΜΑΚΚΑΒΑΙΩΝ Β 1:7	ἐννατου	ἐννάτου
ΜΑΚΚΑΒΑΙΩΝ Β 1:25	παντος	παντὸς
ΜΑΚΚΑΒΑΙΩΝ Β 2:20	Ἀντιοχον	Ἀντίοχον
ΜΑΚΚΑΒΑΙΩΝ Β 2:21	ὡστε	ὥστε
ΜΑΚΚΑΒΑΙΩΝ Β 3:20	οὐρανον	οὐρανὸν
ΜΑΚΚΑΒΑΙΩΝ Β 3:26	παρασταντες	παραστάντες
ΜΑΚΚΑΒΑΙΩΝ Β 7:16	θελεις	θέλεις
ΜΑΚΚΑΒΑΙΩΝ Β 8:20	ὀκτακισχιλιοι	ὀκτακισχίλιοι
ΜΑΚΚΑΒΑΙΩΝ Β 8:30	συνεριζοντων	συνεριζόντων
ΜΑΚΚΑΒΑΙΩΝ Β 12:22	ἀλλαχῃ	ἀλλαχῇ
ΜΑΚΚΑΒΑΙΩΝ Β 13:8	ἐκομισατο	ἐκομίσατο
ΜΑΚΚΑΒΑΙΩΝ Β 15:14	Ὀνιαν	Ὀνίαν
ΜΑΚΚΑΒΑΙΩΝ Γ 1:11	μονῳ	μόνῳ
ΜΑΚΚΑΒΑΙΩΝ Γ 2:31	πολεως	πόλεως
ΜΑΚΚΑΒΑΙΩΝ Γ 2:32	ἀντικαταλλασσομενοι	ἀντικαταλλασσόμενοι
ΜΑΚΚΑΒΑΙΩΝ Γ 3:19	δυσμενειαν	δυσμένειαν
ΜΑΚΚΑΒΑΙΩΝ Γ 5:31	σαι	σοι
ΜΑΚΚΑΒΑΙΩΝ Γ 6:5	ἐθνεσι	ἔθνεσι
ΜΑΚΚΑΒΑΙΩΝ Γ 6:8	ἀναδειξας	ἀναδείξας
ΜΑΚΚΑΒΑΙΩΝ Δ 1:9	ὑπεριδοντες	ὑπεριδόντες
ΜΑΚΚΑΒΑΙΩΝ Δ 1:18	ἀνδρεια	ἀνδρεία
ΜΑΚΚΑΒΑΙΩΝ Δ 2:20	οὑτως	οὕτως
ΜΑΚΚΑΒΑΙΩΝ Δ 4:1	ἰσχυσεν	ἴσχυσεν
ΜΑΚΚΑΒΑΙΩΝ Δ 5:6	Ἰουδαιων	Ἰουδαίων
ΜΑΚΚΑΒΑΙΩΝ Δ 5:16	πολιτευεσθαι	πολιτεύεσθαι
ΜΑΚΚΑΒΑΙΩΝ Δ 7:24	φιλοσοφουντες χαλεπωτερων	φιλοσοφοῦντες χαλεπωτέρων
ΜΑΚΚΑΒΑΙΩΝ Δ 8:27	περιφρονες	περίφρονες
ΜΑΚΚΑΒΑΙΩΝ Δ 18:10	ἐδιδασκεν	ἐδίδασκεν
ΜΑΚΚΑΒΑΙΩΝ Δ 18:20	ζεουσι	ζέουσι
ΜΑΚΚΑΒΑΙΩΝ Δ 18:23	ἀθλοφορῳ	ἀθλοφόρῳ
ΠΡΟΣΕΥΧΗ ΜΑΝΑΣΣΗ ΥΙΟΥ ΕΖΕΚΙΟΥ 1:13	μαι	μοι
ΠΡΟΣΕΥΧΗ ΜΑΝΑΣΣΗ ΥΙΟΥ ΕΖΕΚΙΟΥ 1:14	ὁτι	ὅτι
ΙΕΖΕΚΙΗΛ 47:3	μετρῳ	μέτρῳ

# Breathing Mark Corrections
ALL	κἀγὼ	κᾀγὼ
ΓΕΝΕΣΙΣ 21:1	Σάῥῥᾳ	Σάῤῥᾳ
ΓΕΝΕΣΙΣ 21:5	ηνίκα	ἡνίκα
ΓΕΝΕΣΙΣ 21:9	Σάῥῥα	Σάῤῥα
ΓΕΝΕΣΙΣ 21:23	γᾗ	γῇ
ΓΕΝΕΣΙΣ 34:3	αυτῇ	αὐτῇ
ΓΕΝΕΣΙΣ 34:21	επὶ	ἐπὶ
ΕΞΟΔΟΣ 18:7	αυτὸν	αὐτὸν
ΛΕΥΙΤΙΚΟΝ 4:32	Εὰν	Ἐὰν
ΛΕΥΙΤΙΚΟΝ 15:4	γονοῤῤυὴς	γονοῤῥυὴς
ΛΕΥΙΤΙΚΟΝ 17:4	αίμα	αἷμα
ΑΡΙΘΜΟΙ 26:26	Αροαδί	Ἀροαδί
ΑΡΙΘΜΟΙ 26:44	Αδαρί	Ἀδαρί
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 1:31	ῆλθετε	ἤλθετε
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 3:12	χειμάῤρου	χειμάῤῥου
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 9:13	τοὗτον	τοῦτον
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 31:2	Ιορδάνην	Ἰορδάνην
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 32:8	Αδὰμ	Ἀδὰμ
ΙΗΣΟΥΣ ΝΑΥΗ 18:21	υιῶν	υἱῶν
ΙΗΣΟΥΣ ΝΑΥΗ 19:47a	Ἀμοῥῥαῖοι	Ἀμοῤῥαῖοι
ΙΗΣΟΥΣ ΝΑΥΗ 24:15	Ἀμοῤραίων	Ἀμοῤῥαίων
ΚΡΙΤΑΙ 21:3	Ισραὴλ	Ἰσραὴλ
ΡΟΥΘ 4:4	κἀγώ	κᾀγώ
ΒΑΣΙΛΕΙΩΝ Α 2:26	ανθρώπων	ἀνθρώπων
ΒΑΣΙΛΕΙΩΝ Α 16:20	ἐι·	ἐν
ΒΑΣΙΛΕΙΩΝ Α 28:7	παἷδες	παῖδες
ΒΑΣΙΛΕΙΩΝ Β 1:13	ανδρὸς	ἀνδρὸς
ΒΑΣΙΛΕΙΩΝ Β 4:5	εν	ἐν
ΒΑΣΙΛΕΙΩΝ Β 10:11	εὰν	ἐὰν
ΒΑΣΙΛΕΙΩΝ Β 17:17	τἰς	εἰς
ΒΑΣΙΛΕΙΩΝ Γ 2:21	Αδωνίᾳ	Ἀδωνίᾳ
ΒΑΣΙΛΕΙΩΝ Γ 11:14	Ρααμὰ	Ῥααμὰ
ΒΑΣΙΛΕΙΩΝ Γ 12:11	κᾀλὼ	κᾀγὼ
ΒΑΣΙΛΕΙΩΝ Γ 13:24	ἐῥῥιμμένον	ἐῤῥιμμένον
ΒΑΣΙΛΕΙΩΝ Γ 17:23	αυτὸ	αὐτὸ
ΒΑΣΙΛΕΙΩΝ Γ 19:19	ἐπέῥῥιψε	ἐπέῤῥιψε
ΒΑΣΙΛΕΙΩΝ Γ 21:32	Ισραὴλ	Ἰσραὴλ
ΒΑΣΙΛΕΙΩΝ Δ 8:12	ἀναῥῥήξεις	ἀναῤῥήξεις
ΒΑΣΙΛΕΙΩΝ Δ 10:1	Αχαὰβ	Ἀχαὰβ
ΒΑΣΙΛΕΙΩΝ Δ 10:15	Ιοὺ	Ἰοὺ
ΒΑΣΙΛΕΙΩΝ Δ 25:23	αυτοὶ	αὐτοὶ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 4:20	Αμνὼν	Ἀμνῶν
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 5:30	Αβισοὺ	Ἀβισοὺ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 5:31	Αβισοὺ	Ἀβισοὺ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 6:12	Ιεροβοὰμ	Ἰεροβοὰμ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 7:34	Αρὰμ	Ἀρὰμ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 18:16	Αχειμέλεχ	Ἀχειμέλεχ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 19:2	Αμμὼν	Ἀμμὼν
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 19:8	απέστειλε	ἀπέστειλε
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 21:4	Ιωὰβ	Ἰωὰβ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 21:4	ρῆμα	ῥῆμα
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 21:23	εαὐτοῦ	ἑαυτοῦ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 26:14	Βοῥῥᾶ	Βοῤῥᾶ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 7:3	Ισραὴλ	Ἰσραὴλ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 7:5	τοὔ	τοῦ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 8:7	Ἀμοῥῥαίου	Ἀμοῤῥαίου
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 22:6	ἠῥῥώστει	ἠῤῥώστει
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 23:13	διέῥῥηξε	διέῤῥηξε
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 27:6	Ιωάθαμ	Ἰωάθαμ
ΕΣΔΡΑΣ 5:13	Αλλ	Ἀλλ
ΝΕΕΜΙΑΣ 2:14	αῒν	ἀῒν
ΝΕΕΜΙΑΣ 7:2	Ανανίᾳ	Ἀνανίᾳ
ΝΕΕΜΙΑΣ 9:11	ἔῥῥηξας	ἔῤῥηξας
ΝΕΕΜΙΑΣ 10:12	Ανὰν	Ἁνὰν
ΝΕΕΜΙΑΣ 11:22	Οζὶ	Ὀζὶ
ΝΕΕΜΙΑΣ 12:36	Ανανὶ	Ἁνανὶ
ΝΕΕΜΙΑΣ 13:14	ταὐτῇ	ταύτῃ
ΙΩΒ 6:30	μουἄδικον	μου ἄδικον
ΨΑΛΜΟΙ 17:2	Αγαπήσω	Ἀγαπήσω
ΨΑΛΜΟΙ 33:16	Οφθαλμοὶ	Ὀφθαλμοὶ
ΨΑΛΜΟΙ 67:2	Αναστήτω	Ἀναστήτω
ΨΑΛΜΟΙ 81:4	Εξέλεσθε	Ἐξέλεσθε
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 25:19	Οδὸς	Ὁδὸς
ΕΚΚΛΗΣΙΑΣΤΗΣ 2:4	ποίημἀ	ποίημά
ΗΣΑΙΑΣ 8:8	Ιουδαίας	Ἰουδαίας
ΗΣΑΙΑΣ 31:8	Ασσούρ	Ἀσσούρ
ΗΣΑΙΑΣ 37:6	λέγεἱ	λέγει
ΗΣΑΙΑΣ 43:4	Αφ	Ἀφ
ΙΕΡΕΜΙΑΣ 28:15	ουρανὸν	οὐρανὸν
ΙΕΡΕΜΙΑΣ 42:6	υμῶν	ὑμῶν
ΘΡΗΝΟΙ ΙΕΡΕΜΙΟΥ 1:21	Ακούσατε	Ἀκούσατε
ΘΡΗΝΟΙ ΙΕΡΕΜΙΟΥ 3:44	ἕινεκεν	εἵνεκεν
ΙΕΖΕΚΙΗΛ 29:16	ἀυτῶν	αὐτῶν
ΔΑΝΙΗΛ 3:12	τᾗ	τῇ
ΔΑΝΙΗΛ 3:49	Αζαρίαν	Ἀζαρίαν
ΩΣΗΕ 3:1	αλλοτρίους	ἀλλοτρίους
ΑΜΩΣ 1:1	Αμὼς	Ἀμὼς
ΑΜΩΣ 4:2	Ομνύει	Ὀμνύει
ΜΙΧΑΙΑΣ 7:10	ροῦ	ποῦ
ΕΣΔΡΑΣ Α 5:20	οι	οἱ
ΕΣΔΡΑΣ Α 6:23	ῷ	ᾧ
ΕΣΔΡΑΣ Α 8:8	Αρταξέρξου	Ἀρταξέρξου
ΤΩΒΙΤ 1:1	Ανανιὴλ	Ἁνανιὴλ
ΙΟΥΔΙΘ 5:15	Εσεβωνίτας	Ἑσεβωνίτας
ΙΟΥΔΙΘ 13:3	Ιουδὶθ	Ἰουδὶθ
ΣΟΦΙΑ ΣΕΙΡΑΧ 1:14	Αρχὴ	Ἀρχὴ
ΣΟΦΙΑ ΣΕΙΡΑΧ 13:23	κἂν	κᾂν
ΣΟΦΙΑ ΣΕΙΡΑΧ 20:5	Εστι	Ἔστι
ΣΟΦΙΑ ΣΕΙΡΑΧ 23:11	κᾄν	κᾂν
ΣΟΦΙΑ ΣΕΙΡΑΧ 26:28	Επὶ	Ἐπὶ
ΣΟΦΙΑ ΣΕΙΡΑΧ 30:27	Ακούσατέ	Ἀκούσατέ
ΣΟΦΙΑ ΣΕΙΡΑΧ 30:28	Ὑιῷ	Υἱῷ
ΣΟΦΙΑ ΣΕΙΡΑΧ 34:22	αρρώστημα	ἀῤῥώστημα
ΣΟΦΙΑ ΣΕΙΡΑΧ 47:11	ἀυτοῦ	αὐτοῦ
ΜΑΚΚΑΒΑΙΩΝ Α 13:1	ἐκ ρίψαι	ἐκτρίψαι
ΜΑΚΚΑΒΑΙΩΝ Α 15:25	Αντιόχος	Ἀντίοχος	rahlf
ΜΑΚΚΑΒΑΙΩΝ Β 1:7	Ιουδαῖοι	Ἰουδαῖοι
ΜΑΚΚΑΒΑΙΩΝ Γ 1:12	οὺ	οὐ	rahlf
ΜΑΚΚΑΒΑΙΩΝ Γ 4:15	επὶ	ἐπὶ
ΜΑΚΚΑΒΑΙΩΝ Δ 3:4	κακοηθείᾀ	κακοηθείᾳ
ΜΑΚΚΑΒΑΙΩΝ Δ 5:16	Αντίοχε	Ἀντίοχε
ΜΑΚΚΑΒΑΙΩΝ Δ 12:12	αιῶνα	αἰῶνα
ΜΑΚΚΑΒΑΙΩΝ Δ 13:17	Αβραὰμ	Ἀβραὰμ
ΜΑΚΚΑΒΑΙΩΝ Δ 16:16	εφ	ἐφʼ
ΜΑΚΚΑΒΑΙΩΝ Δ 18:12	Ανανίαν	Ἀνανίαν
ΠΡΟΣΕΥΧΗ ΜΑΝΑΣΣΗ ΥΙΟΥ ΕΖΕΚΙΟΥ 1:1	Αβραὰμ	Ἀβραὰμ

# FINAL Diacritical Fixes (these must be the last lines in this file)
ALL	ʼΑ	Ἀ
ALL	ʼΕ	Ἐ
ALL	ʼΗ	Ἠ
ALL	ʼΙ	Ἰ
ALL	ʼΟ	Ὀ
ALL	ʼΥ	Ὑ
ALL	ʼΩ	Ὠ
ALL	ʼΡ	Ῥ
